window,contract_number,seed,build_id,build_label,boss_variant_id,archetype_ids,mechanic_ids,hp,duration_ms,target_dps,required_dps,total_damage,dps,is_win,damage_gap,required_dps_gap,blocked_damage,absorbed_damage,crit_negated_damage,dodges,cleanses,interrupts,stuns_ms
generated_duration,1,91017,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,31000,28.9329,41.0323,1074.0,34.6452,true,348.0,-6.3871,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91017,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,30000,28.9329,41.0323,1215.0,40.5,true,489.0,-0.5323,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91017,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,31000,28.9329,41.0323,862.0,27.8065,true,136.0,-13.2258,0.0,126.0,0.0,0,0,0,0
fixed_30s,1,91017,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,30000,28.9329,41.0323,851.0,28.3667,true,125.0,-12.6656,0.0,126.0,0.0,0,0,0,0
generated_duration,1,91017,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,31000,28.9329,41.0323,1036.0,33.4194,true,310.0,-7.6129,0.0,126.0,0.0,0,0,0,0
fixed_30s,1,91017,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,30000,28.9329,41.0323,1120.0,37.3333,true,394.0,-3.6989,0.0,126.0,0.0,0,0,0,0
generated_duration,1,91017,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,31000,28.9329,41.0323,1170.0,37.7419,true,444.0,-3.2903,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91017,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,726,30000,28.9329,41.0323,1092.0,36.4,true,366.0,-4.6323,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91018,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,50000,32.0186,39.52,1118.0,22.36,false,-124.0,-17.16,0.0,0.0,0.0,0,9,0,0
fixed_30s,1,91018,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,30000,32.0186,39.52,625.0,20.8333,false,-617.0,-18.6867,0.0,0.0,0.0,0,5,0,0
generated_duration,1,91018,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,50000,32.0186,39.52,1429.0,28.58,true,187.0,-10.94,0.0,0.0,0.0,0,4,0,0
fixed_30s,1,91018,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,30000,32.0186,39.52,881.0,29.3667,false,-361.0,-10.1533,0.0,0.0,0.0,0,2,0,0
generated_duration,1,91018,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,50000,32.0186,39.52,1485.0,29.7,true,243.0,-9.82,0.0,0.0,0.0,0,6,0,0
fixed_30s,1,91018,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,30000,32.0186,39.52,757.0,25.2333,false,-485.0,-14.2867,0.0,0.0,0.0,0,3,0,0
generated_duration,1,91018,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,50000,32.0186,39.52,1700.0,34.0,true,458.0,-5.52,0.0,0.0,0.0,0,6,0,0
fixed_30s,1,91018,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,1242,30000,32.0186,39.52,991.0,33.0333,false,-251.0,-6.4867,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91019,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,31000,30.3346,38.0645,705.0,22.7419,false,-188.0,-15.3226,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91019,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,30000,30.3346,38.0645,793.0,26.4333,false,-100.0,-11.6312,0.0,0.0,0.0,0,6,0,0
generated_duration,1,91019,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,31000,30.3346,38.0645,1206.0,38.9032,true,313.0,0.8387,0.0,0.0,0.0,0,1,5,0
fixed_30s,1,91019,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,30000,30.3346,38.0645,1249.0,41.6333,true,356.0,3.5688,0.0,0.0,0.0,0,1,5,0
generated_duration,1,91019,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,31000,30.3346,38.0645,927.0,29.9032,true,34.0,-8.1613,0.0,0.0,0.0,0,3,0,0
fixed_30s,1,91019,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,30000,30.3346,38.0645,910.0,30.3333,true,17.0,-7.7312,0.0,0.0,0.0,0,3,0,0
generated_duration,1,91019,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,31000,30.3346,38.0645,360.0,11.6129,false,-533.0,-26.4516,0.0,0.0,0.0,0,1,12,0
fixed_30s,1,91019,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,893,30000,30.3346,38.0645,375.0,12.5,false,-518.0,-25.5645,0.0,0.0,0.0,0,1,12,0
generated_duration,1,91020,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,720,48000,27.2331,39.0,1175.0,24.4792,true,455.0,-14.5208,464.0,0.0,0.0,0,0,0,0
fixed_30s,1,91020,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,720,30000,27.2331,39.0,593.0,19.7667,false,-127.0,-19.2333,288.0,0.0,0.0,0,0,0,0
generated_duration,1,91020,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,720,48000,27.2331,39.0,2191.0,45.6458,true,1471.0,6.6458,184.38,0.0,0.0,0,0,0,0
fixed_30s,1,91020,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,720,30000,27.2331,39.0,1278.0,42.6,true,558.0,3.6,118.295,0.0,0.0,0,0,0,0
generated_duration,1,91020,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,720,48000,27.2331,39.0,1165.0,24.2708,true,445.0,-14.7292,280.0,0.0,0.0,0,0,0,0
fixed_30s,1,91020,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,720,30000,27.2331,39.0,717.0,23.9,false,-3.0,-15.1,176.0,0.0,0.0,0,0,0,0
generated_duration,1,91020,thief,Thief,apex_bulwark,aegis;fortified,block;armor,720,48000,27.2331,39.0,820.0,17.0833,true,100.0,-21.9167,328.0,0.0,0.0,0,0,0,0
fixed_30s,1,91020,thief,Thief,apex_bulwark,aegis;fortified,block;armor,720,30000,27.2331,39.0,421.0,14.0333,false,-299.0,-24.9667,200.0,0.0,0.0,0,0,0,0
generated_duration,1,91021,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,788.0,26.2667,true,141.0,-6.8,0.0,0.0,0.0,0,8,0,0
fixed_30s,1,91021,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,683.0,22.7667,true,36.0,-10.3,0.0,0.0,0.0,0,7,0,0
generated_duration,1,91021,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,1060.0,35.3333,true,413.0,2.2667,0.0,0.0,0.0,0,3,0,0
fixed_30s,1,91021,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,1082.0,36.0667,true,435.0,3.0,0.0,0.0,0.0,0,3,0,0
generated_duration,1,91021,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,868.0,28.9333,true,221.0,-4.1333,0.0,0.0,0.0,0,4,0,0
fixed_30s,1,91021,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,1028.0,34.2667,true,381.0,1.2,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91021,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,1099.0,36.6333,true,452.0,3.5667,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91021,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,647,30000,26.7944,33.0667,974.0,32.4667,true,327.0,-0.6,0.0,0.0,0.0,0,5,0,0
generated_duration,1,91022,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,48000,24.4149,30.1458,1177.0,24.5208,true,266.0,-5.625,0.0,0.0,0.0,0,12,0,0
fixed_30s,1,91022,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,30000,24.4149,30.1458,581.0,19.3667,false,-330.0,-10.7792,0.0,0.0,0.0,0,7,0,0
generated_duration,1,91022,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,48000,24.4149,30.1458,1656.0,34.5,true,745.0,4.3542,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91022,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,30000,24.4149,30.1458,1058.0,35.2667,true,147.0,5.1208,0.0,0.0,0.0,0,3,0,0
generated_duration,1,91022,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,48000,24.4149,30.1458,1334.0,27.7917,true,423.0,-2.3542,0.0,0.0,0.0,0,7,0,0
fixed_30s,1,91022,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,30000,24.4149,30.1458,903.0,30.1,false,-8.0,-0.0458,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91022,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,48000,24.4149,30.1458,1465.0,30.5208,true,554.0,0.375,0.0,0.0,0.0,0,8,0,0
fixed_30s,1,91022,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow,911,30000,24.4149,30.1458,964.0,32.1333,true,53.0,1.9875,0.0,0.0,0.0,0,5,0,0
generated_duration,1,91023,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,984,56000,32.1512,46.0357,1548.0,27.6429,true,564.0,-18.3929,630.0,0.0,0.0,0,0,0,0
fixed_30s,1,91023,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,984,30000,32.1512,46.0357,789.0,26.3,false,-195.0,-19.7357,333.0,0.0,0.0,0,0,0,0
generated_duration,1,91023,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,984,56000,32.1512,46.0357,2303.0,41.125,true,1319.0,-4.9107,236.67,0.0,0.0,0,0,0,0
fixed_30s,1,91023,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,984,30000,32.1512,46.0357,1212.0,40.4,true,228.0,-5.6357,123.86,0.0,0.0,0,0,0,0
generated_duration,1,91023,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,984,56000,32.1512,46.0357,1352.0,24.1429,true,368.0,-21.8929,369.0,0.0,0.0,0,0,0,0
fixed_30s,1,91023,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,984,30000,32.1512,46.0357,709.0,23.6333,false,-275.0,-22.4024,198.0,0.0,0.0,0,0,0,0
generated_duration,1,91023,thief,Thief,apex_bulwark,aegis;fortified,block;armor,984,56000,32.1512,46.0357,905.0,16.1607,false,-79.0,-29.875,432.0,0.0,0.0,0,0,0,0
fixed_30s,1,91023,thief,Thief,apex_bulwark,aegis;fortified,block;armor,984,30000,32.1512,46.0357,420.0,14.0,false,-564.0,-32.0357,225.0,0.0,0.0,0,0,0,0
generated_duration,1,91024,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,39000,27.0692,33.9231,953.0,24.4359,false,-58.0,-9.4872,0.0,0.0,0.0,0,11,0,0
fixed_30s,1,91024,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,30000,27.0692,33.9231,698.0,23.2667,false,-313.0,-10.6564,0.0,0.0,0.0,0,8,0,0
generated_duration,1,91024,assassin,Assassin,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,39000,27.0692,33.9231,1188.0,30.4615,true,177.0,-3.4615,0.0,0.0,0.0,0,3,6,0
fixed_30s,1,91024,assassin,Assassin,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,30000,27.0692,33.9231,838.0,27.9333,false,-173.0,-5.9897,0.0,0.0,0.0,0,2,5,0
generated_duration,1,91024,shadow,Shadow,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,39000,27.0692,33.9231,1220.0,31.2821,true,209.0,-2.641,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91024,shadow,Shadow,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,30000,27.0692,33.9231,914.0,30.4667,false,-97.0,-3.4564,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91024,thief,Thief,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,39000,27.0692,33.9231,543.0,13.9231,false,-468.0,-20.0,0.0,0.0,0.0,0,2,15,0
fixed_30s,1,91024,thief,Thief,chrono_tyrant,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,1011,30000,27.0692,33.9231,324.0,10.8,false,-687.0,-23.1231,0.0,0.0,0.0,0,2,12,0
generated_duration,1,91025,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,38000,28.5844,40.5526,1563.0,41.1316,true,680.0,0.5789,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91025,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,30000,28.5844,40.5526,1093.0,36.4333,true,210.0,-4.1193,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91025,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,38000,28.5844,40.5526,1049.0,27.6053,true,166.0,-12.9474,0.0,156.0,0.0,0,0,0,0
fixed_30s,1,91025,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,30000,28.5844,40.5526,908.0,30.2667,true,25.0,-10.286,0.0,126.0,0.0,0,0,0,0
generated_duration,1,91025,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,38000,28.5844,40.5526,1408.0,37.0526,true,525.0,-3.5,0.0,156.0,0.0,0,0,0,0
fixed_30s,1,91025,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,30000,28.5844,40.5526,1008.0,33.6,true,125.0,-6.9526,0.0,126.0,0.0,0,0,0,0
generated_duration,1,91025,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,38000,28.5844,40.5526,1548.0,40.7368,true,665.0,0.1842,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91025,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,883,30000,28.5844,40.5526,1083.0,36.1,true,200.0,-4.4526,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91026,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,37000,27.557,39.0811,1435.0,38.7838,true,598.0,-0.2973,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91026,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,30000,27.557,39.0811,1283.0,42.7667,true,446.0,3.6856,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91026,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,37000,27.557,39.0811,1054.0,28.4865,true,217.0,-10.5946,0.0,189.0,0.0,0,0,0,0
fixed_30s,1,91026,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,30000,27.557,39.0811,851.0,28.3667,true,14.0,-10.7144,0.0,154.0,0.0,0,0,0,0
generated_duration,1,91026,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,37000,27.557,39.0811,1092.0,29.5135,true,255.0,-9.5676,0.0,189.0,0.0,0,0,0,0
fixed_30s,1,91026,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,30000,27.557,39.0811,998.0,33.2667,true,161.0,-5.8144,0.0,154.0,0.0,0,0,0,0
generated_duration,1,91026,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,37000,27.557,39.0811,1391.0,37.5946,true,554.0,-1.4865,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91026,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,837,30000,27.557,39.0811,1169.0,38.9667,true,332.0,-0.1144,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91027,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,923,60000,28.3414,40.6167,1398.0,23.3,true,475.0,-17.3167,790.0,0.0,0.0,0,0,0,0
fixed_30s,1,91027,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor,923,30000,28.3414,40.6167,602.0,20.0667,false,-321.0,-20.55,370.0,0.0,0.0,0,0,0,0
generated_duration,1,91027,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,923,60000,28.3414,40.6167,2557.0,42.6167,true,1634.0,2.0,288.73,0.0,0.0,0,0,0,0
fixed_30s,1,91027,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor,923,30000,28.3414,40.6167,1238.0,41.2667,true,315.0,0.65,135.925,0.0,0.0,0,0,0,0
generated_duration,1,91027,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,923,60000,28.3414,40.6167,1317.0,21.95,true,394.0,-18.6667,440.0,0.0,0.0,0,0,0,0
fixed_30s,1,91027,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor,923,30000,28.3414,40.6167,624.0,20.8,false,-299.0,-19.8167,220.0,0.0,0.0,0,0,0,0
generated_duration,1,91027,thief,Thief,apex_bulwark,aegis;fortified,block;armor,923,60000,28.3414,40.6167,793.0,13.2167,false,-130.0,-27.4,510.0,0.0,0.0,0,0,0,0
fixed_30s,1,91027,thief,Thief,apex_bulwark,aegis;fortified,block;armor,923,30000,28.3414,40.6167,371.0,12.3667,false,-552.0,-28.25,250.0,0.0,0.0,0,0,0,0
generated_duration,1,91028,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,36000,24.5442,30.7778,890.0,24.7222,true,55.0,-6.0556,0.0,0.0,0.0,0,8,0,0
fixed_30s,1,91028,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,30000,24.5442,30.7778,608.0,20.2667,false,-227.0,-10.5111,0.0,0.0,0.0,0,7,0,0
generated_duration,1,91028,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,36000,24.5442,30.7778,806.0,22.3889,false,-29.0,-8.3889,0.0,0.0,0.0,0,2,8,0
fixed_30s,1,91028,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,30000,24.5442,30.7778,776.0,25.8667,false,-59.0,-4.9111,0.0,0.0,0.0,0,2,6,0
generated_duration,1,91028,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,36000,24.5442,30.7778,989.0,27.4722,true,154.0,-3.3056,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91028,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,30000,24.5442,30.7778,850.0,28.3333,true,15.0,-2.4444,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91028,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,36000,24.5442,30.7778,360.0,10.0,false,-475.0,-20.7778,0.0,0.0,0.0,0,2,16,0
fixed_30s,1,91028,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,835,30000,24.5442,30.7778,400.0,13.3333,false,-435.0,-17.4444,0.0,0.0,0.0,0,2,12,0
generated_duration,1,91029,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,39000,24.7485,35.1282,1510.0,38.7179,true,745.0,3.5897,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91029,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,30000,24.7485,35.1282,1154.0,38.4667,true,389.0,3.3385,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91029,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,39000,24.7485,35.1282,1218.0,31.2308,true,453.0,-3.8974,0.0,182.0,0.0,0,0,0,0
fixed_30s,1,91029,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,30000,24.7485,35.1282,931.0,31.0333,true,166.0,-4.0949,0.0,140.0,0.0,0,0,0,0
generated_duration,1,91029,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,39000,24.7485,35.1282,1399.0,35.8718,true,634.0,0.7436,0.0,182.0,0.0,0,0,0,0
fixed_30s,1,91029,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,30000,24.7485,35.1282,1123.0,37.4333,true,358.0,2.3051,0.0,140.0,0.0,0,0,0,0
generated_duration,1,91029,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,39000,24.7485,35.1282,1464.0,37.5385,true,699.0,2.4103,0.0,0.0,0.0,0,0,0,0
fixed_30s,1,91029,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,765,30000,24.7485,35.1282,1186.0,39.5333,true,421.0,4.4051,0.0,0.0,0.0,0,0,0,0
generated_duration,1,91030,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,45000,28.5431,35.8,982.0,21.8222,false,-221.0,-13.9778,0.0,0.0,0.0,0,8,0,0
fixed_30s,1,91030,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,30000,28.5431,35.8,631.0,21.0333,false,-572.0,-14.7667,0.0,0.0,0.0,0,6,0,0
generated_duration,1,91030,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,45000,28.5431,35.8,1257.0,27.9333,true,54.0,-7.8667,0.0,0.0,0.0,0,2,9,0
fixed_30s,1,91030,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,30000,28.5431,35.8,923.0,30.7667,false,-280.0,-5.0333,0.0,0.0,0.0,0,1,6,0
generated_duration,1,91030,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,45000,28.5431,35.8,1257.0,27.9333,true,54.0,-7.8667,0.0,0.0,0.0,0,5,0,0
fixed_30s,1,91030,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,30000,28.5431,35.8,782.0,26.0667,false,-421.0,-9.7333,0.0,0.0,0.0,0,3,0,0
generated_duration,1,91030,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,45000,28.5431,35.8,442.0,9.8222,false,-761.0,-25.9778,0.0,0.0,0.0,0,2,20,0
fixed_30s,1,91030,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,1203,30000,28.5431,35.8,337.0,11.2333,false,-866.0,-24.5667,0.0,0.0,0.0,0,1,12,0
generated_duration,1,91031,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,52000,30.1723,37.8269,1186.0,22.8077,false,-317.0,-15.0192,0.0,0.0,0.0,0,14,0,0
fixed_30s,1,91031,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,30000,30.1723,37.8269,648.0,21.6,false,-855.0,-16.2269,0.0,0.0,0.0,0,8,0,0
generated_duration,1,91031,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,52000,30.1723,37.8269,1601.0,30.7885,true,98.0,-7.0385,0.0,0.0,0.0,0,3,9,0
fixed_30s,1,91031,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,30000,30.1723,37.8269,837.0,27.9,false,-666.0,-9.9269,0.0,0.0,0.0,0,2,5,0
generated_duration,1,91031,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,52000,30.1723,37.8269,1619.0,31.1346,true,116.0,-6.6923,0.0,0.0,0.0,0,7,0,0
fixed_30s,1,91031,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,30000,30.1723,37.8269,924.0,30.8,false,-579.0,-7.0269,0.0,0.0,0.0,0,4,0,0
generated_duration,1,91031,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,52000,30.1723,37.8269,653.0,12.5577,false,-850.0,-25.2692,0.0,0.0,0.0,0,3,21,0
fixed_30s,1,91031,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,1503,30000,30.1723,37.8269,358.0,11.9333,false,-1145.0,-25.8936,0.0,0.0,0.0,0,2,12,0
generated_duration,1,91032,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,1317,51000,30.6848,43.5294,1786.0,35.0196,true,469.0,-8.5098,0.0,0.0,0.0,0,0,0,0
