contract_number,completed_contract_count,seed,template_id,node_depth,boss_variant_id,boss_variant_label,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
2,1,101013,braided_sideboard,4,void_regent,Void Regent,Nullifying Vessel,1339,1190,1.125,1.3,38.0,38.0,37.9272,60.5789,2302,1.719,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.32,""suppress"":0.39}",228,273,45,0
2,1,101014,braided_sideboard,4,plague_court,Plague Court,Hexed Bloom,1914,1701,1.125,1.3,55.0,55.0,39.8005,55.2545,3039,1.588,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.25,""suppress"":0.45}",228,374,146,2
2,1,101015,five_way_market,3,apex_bulwark,Apex Bulwark,Fortified Enemy,1004,892,1.125,1.3,39.0,39.0,41.8225,67.4359,2630,2.62,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":9.0}",228,232,4,1
2,1,101016,woven_boss_approach,3,plague_court,Plague Court,Spiteful Bloom,1677,1491,1.125,1.3,52.0,52.0,34.5894,48.0192,2497,1.489,over_band,spiteful;hexed,cleanse_threshold;slow;suppress,"{""cleanse_threshold"":4.0,""slow"":0.14,""suppress"":0.45}",228,335,107,2
2,1,101017,braided_sideboard,4,plague_court,Plague Court,Withering Monster,1385,1231,1.125,1.3,48.0,48.0,31.8711,44.2708,2125,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,302,74,2
2,1,101018,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,1598,1420,1.125,1.3,39.0,39.0,38.5211,54.3846,2121,1.327,over_band,devious;arcane,interrupt_skip_count;slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,359,131,2
2,1,101019,braided_sideboard,4,plague_court,Plague Court,Bitter Enemy,1575,1400,1.125,1.3,45.0,45.0,38.6814,53.6889,2416,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,326,98,2
2,1,101020,five_way_market,3,plague_court,Plague Court,Bitter Hexbearer,1686,1499,1.125,1.3,58.0,58.0,32.5036,45.1207,2617,1.552,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.21,""suppress"":0.45}",228,342,114,2
2,1,101021,split_spill_rejoin,4,plague_court,Plague Court,Bitter Bloom,1600,1422,1.125,1.3,52.0,52.0,33.9915,47.1923,2454,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,329,101,2
2,1,101022,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,1295,1151,1.125,1.3,52.0,52.0,40.5089,65.25,3393,2.62,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":9.0}",228,268,40,1
2,1,101023,braided_sideboard,4,plague_court,Plague Court,Spiteful Bloom,1841,1636,1.125,1.3,50.0,50.0,41.3804,57.48,2874,1.561,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.22,""suppress"":0.45}",228,362,134,2
2,1,101024,elite_orbit,4,apex_bulwark,Apex Bulwark,Braced Sentinel,741,659,1.125,1.3,32.0,32.0,37.9587,61.125,1956,2.64,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",228,202,-26,1
2,1,101025,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Shielded Monster,801,712,1.125,1.3,37.0,37.0,34.6864,55.8649,2067,2.58,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":7.0}",228,200,-28,1
2,1,101026,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Threat,1842,1637,1.125,1.3,48.0,48.0,36.4251,51.375,2466,1.339,over_band,devious;arcane,cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,384,156,2
2,1,101027,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Braced Enemy,659,586,1.125,1.3,32.0,32.0,33.227,53.5313,1713,2.6,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,185,-43,1
2,1,101028,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Acolyte,1289,1146,1.125,1.3,38.0,38.0,36.08,57.6053,2189,1.698,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.32,""suppress"":0.36}",228,265,37,0
2,1,101029,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Monster,1288,1145,1.125,1.3,31.0,31.0,39.4401,55.6452,1725,1.339,over_band,devious;arcane,interrupt_skip_count;slow;cleanse_threshold,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,315,87,2
2,1,101030,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Acolyte,1062,944,1.125,1.3,35.0,35.0,33.0316,52.7143,1845,1.737,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.31,""suppress"":0.43}",228,243,15,1
2,1,101031,elite_orbit,4,plague_court,Plague Court,Spiteful Enemy,1071,952,1.125,1.3,38.0,38.0,32.2508,44.7632,1701,1.588,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.25,""suppress"":0.45}",228,269,41,2
2,1,101032,five_way_market,3,plague_court,Plague Court,Withering Bloom,1610,1431,1.125,1.3,51.0,51.0,34.4606,47.8627,2441,1.516,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.17,""suppress"":0.45}",228,328,100,2
2,1,101033,woven_boss_approach,3,void_regent,Void Regent,Warded Vessel,1029,915,1.125,1.3,35.0,35.0,33.0012,52.6571,1843,1.791,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.45}",228,242,14,1
2,1,101034,woven_boss_approach,3,void_regent,Void Regent,Dimming Keeper,1708,1518,1.125,1.3,48.0,48.0,38.3477,61.2292,2939,1.721,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.35}",228,319,91,0
2,1,101035,hourglass_detour,4,apex_bulwark,Apex Bulwark,Bulwark Sentinel,1217,1082,1.125,1.3,55.0,55.0,36.2524,58.4182,3213,2.64,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",228,261,33,1
2,1,101036,split_spill_rejoin,4,void_regent,Void Regent,Dimming Enemy,1182,1051,1.125,1.3,34.0,34.0,38.0973,60.7941,2067,1.749,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.39}",228,256,28,0
2,1,101037,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,1280,1138,1.125,1.3,32.0,32.0,37.9755,53.5625,1714,1.339,over_band,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,314,86,2
2,1,101038,elite_orbit,4,plague_court,Plague Court,Spiteful Bloom,1783,1585,1.125,1.3,49.0,49.0,41.611,57.7755,2831,1.588,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.25,""suppress"":0.45}",228,358,130,2
2,1,101039,split_spill_rejoin,4,void_regent,Void Regent,Hollow Enemy,1385,1231,1.125,1.3,37.0,37.0,41.1879,65.7297,2432,1.756,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.4}",228,282,54,1
2,1,101040,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,2405,2138,1.125,1.3,58.0,58.0,38.4831,54.2759,3148,1.309,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,442,214,2
2,1,101041,five_way_market,3,plague_court,Plague Court,Withering Threat,1625,1444,1.125,1.3,56.0,56.0,32.2276,44.7679,2507,1.543,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.2,""suppress"":0.45}",228,333,105,2
2,1,101042,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Enemy,2196,1952,1.125,1.3,59.0,59.0,35.3314,49.8305,2940,1.339,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,429,201,2
2,1,101043,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,1575,1400,1.125,1.3,45.0,45.0,32.9303,46.4444,2090,1.327,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,356,128,2
2,1,101044,woven_boss_approach,3,plague_court,Plague Court,Hexed Threat,1024,910,1.125,1.3,32.0,32.0,36.0221,50.0625,1602,1.564,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.21,""suppress"":0.45}",228,254,26,2
2,1,101045,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Enemy,1188,1056,1.125,1.3,49.0,49.0,38.5218,62.0612,3041,2.56,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":6.0}",228,246,18,1
2,1,101046,split_spill_rejoin,4,void_regent,Void Regent,Dimming Monster,1739,1546,1.125,1.3,58.0,58.0,33.5078,53.4828,3102,1.784,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.44}",228,329,101,1
2,1,101047,hourglass_detour,4,plague_court,Plague Court,Withering Hexbearer,1737,1544,1.125,1.3,49.0,49.0,39.3856,54.6939,2680,1.543,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.2,""suppress"":0.45}",228,347,119,2
2,1,101048,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Shielded Guard,1186,1054,1.125,1.3,53.0,53.0,35.8415,57.7358,3060,2.58,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":7.0}",228,248,20,1
2,1,101049,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,1716,1525,1.125,1.3,49.0,49.0,32.9271,46.4694,2277,1.327,over_band,devious;arcane,interrupt_skip_count;slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,374,146,2
2,1,101050,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,2379,2115,1.125,1.3,60.0,60.0,37.1346,52.3833,3143,1.321,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,433,205,2
2,1,101051,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,1523,1354,1.125,1.3,37.0,37.0,38.5596,54.3784,2012,1.321,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,326,98,2
2,1,101052,split_spill_rejoin,4,void_regent,Void Regent,Hollow Threat,1143,1016,1.125,1.3,35.0,35.0,34.0457,54.3714,1903,1.665,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.27}",228,242,14,0
2,1,101053,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,2062,1833,1.125,1.3,58.0,58.0,32.9966,46.5345,2699,1.309,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,399,171,2
2,1,101054,elite_orbit,4,apex_bulwark,Apex Bulwark,Shielded Threat,736,654,1.125,1.3,32.0,32.0,37.0891,59.8125,1914,2.6,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,195,-33,1
2,1,101055,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Threat,1323,1176,1.125,1.3,31.0,31.0,40.1484,56.6452,1756,1.327,over_band,devious;arcane,cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,324,96,2
2,1,101056,woven_boss_approach,3,void_regent,Void Regent,Nullifying Monster,1262,1122,1.125,1.3,37.0,37.0,37.6654,60.1351,2225,1.763,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.41}",228,268,40,1
2,1,101057,hourglass_detour,4,void_regent,Void Regent,Warded Acolyte,1344,1195,1.125,1.3,46.0,46.0,32.0294,51.1087,2351,1.749,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.39}",228,276,48,0
2,1,101058,woven_boss_approach,3,void_regent,Void Regent,Dimming Monster,2021,1796,1.125,1.3,56.0,56.0,38.254,61.1071,3422,1.693,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.31}",228,355,127,0
2,1,101059,split_spill_rejoin,4,plague_court,Plague Court,Bitter Bloom,1474,1310,1.125,1.3,53.0,53.0,31.7939,44.1698,2341,1.588,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.25,""suppress"":0.45}",228,319,91,2
2,1,101060,woven_boss_approach,3,void_regent,Void Regent,Hollow Vessel,2177,1935,1.125,1.3,60.0,60.0,40.2233,64.2167,3853,1.77,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.42}",228,383,155,1
2,1,101061,woven_boss_approach,3,void_regent,Void Regent,Warded Threat,1680,1493,1.125,1.3,52.0,52.0,35.2477,56.2885,2927,1.742,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.38}",228,318,90,0
2,1,101062,braided_sideboard,4,plague_court,Plague Court,Hexed Hexbearer,1071,952,1.125,1.3,31.0,31.0,39.824,55.2903,1714,1.6,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.25,""suppress"":0.45}",228,264,36,2
2,1,101063,elite_orbit,4,void_regent,Void Regent,Hollow Threat,1859,1652,1.125,1.3,50.0,50.0,38.8567,62.06,3103,1.669,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":6.0,""poison_resistance"":0.33,""suppress"":0.33}",228,332,104,0
2,1,101064,elite_orbit,4,plague_court,Plague Court,Bitter Enemy,1481,1316,1.125,1.3,45.0,45.0,35.5055,49.3111,2219,1.498,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.15,""suppress"":0.45}",228,311,83,2
2,1,101065,hourglass_detour,4,void_regent,Void Regent,Hollow Enemy,1874,1666,1.125,1.3,59.0,59.0,34.8795,55.678,3285,1.753,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.34,""suppress"":0.41}",228,343,115,1
2,1,101066,five_way_market,3,void_regent,Void Regent,Hollow Vessel,2145,1907,1.125,1.3,59.0,59.0,39.206,62.5763,3692,1.721,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.35}",228,373,145,0
2,1,101067,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Shielded Enemy,1034,919,1.125,1.3,49.0,49.0,34.0515,54.8571,2688,2.6,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,232,4,1
2,1,101068,elite_orbit,4,apex_bulwark,Apex Bulwark,Shielded Enemy,960,853,1.125,1.3,46.0,46.0,33.6514,54.2609,2496,2.6,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,223,-5,1
2,1,101069,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,1955,1738,1.125,1.3,53.0,53.0,34.5417,48.7358,2583,1.321,over_band,devious;arcane,cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,380,152,2
2,1,101070,five_way_market,3,plague_court,Plague Court,Bitter Bloom,1121,996,1.125,1.3,30.0,30.0,41.7317,58.0,1740,1.552,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.21,""suppress"":0.45}",228,271,43,2
2,1,101071,split_spill_rejoin,4,plague_court,Plague Court,Bitter Threat,920,818,1.125,1.3,32.0,32.0,31.7848,44.0938,1411,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,244,16,2
2,1,101072,braided_sideboard,4,void_regent,Void Regent,Warded Vessel,1753,1558,1.125,1.3,58.0,58.0,32.1187,51.2931,2975,1.697,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.34,""suppress"":0.33}",228,322,94,0
2,1,101073,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Monster,1953,1736,1.125,1.3,52.0,52.0,34.8395,49.1538,2556,1.309,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,385,157,2
2,1,101074,split_spill_rejoin,4,void_regent,Void Regent,Dimming Threat,1740,1547,1.125,1.3,48.0,48.0,40.3705,64.4167,3092,1.777,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.43}",228,330,102,1
2,1,101075,braided_sideboard,4,plague_court,Plague Court,Bitter Enemy,1726,1534,1.125,1.3,50.0,50.0,39.7719,55.24,2762,1.6,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.25,""suppress"":0.45}",228,346,118,2
2,1,101076,woven_boss_approach,3,plague_court,Plague Court,Bitter Hexbearer,1874,1666,1.125,1.3,56.0,56.0,37.6358,52.2321,2925,1.561,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.22,""suppress"":0.45}",228,366,138,2
2,1,101077,hourglass_detour,4,void_regent,Void Regent,Hollow Keeper,1456,1294,1.125,1.3,44.0,44.0,36.1065,57.6364,2536,1.742,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.38}",228,290,62,0
2,1,101078,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Gatekeeper,1420,1262,1.125,1.3,57.0,57.0,40.7983,65.7719,3749,2.64,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",228,287,59,1
2,1,101079,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,1405,1249,1.125,1.3,34.0,34.0,38.3366,54.0882,1839,1.309,over_band,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,317,89,2
2,1,101080,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Bulwark Monster,1388,1234,1.125,1.3,53.0,53.0,41.9436,67.566,3581,2.58,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":7.0}",228,274,46,1
3,2,111001,braided_sideboard,4,void_regent,Void Regent,Warded Acolyte,1830,1464,1.25,1.6,37.0,37.0,49.7363,88.2432,3265,1.784,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.44}",228,341,113,1
3,2,111002,braided_sideboard,4,plague_court,Plague Court,Bitter Seer,1491,1193,1.25,1.6,32.0,32.0,47.2311,72.875,2332,1.564,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.21,""suppress"":0.45}",228,312,84,2
3,2,111003,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Enemy,1461,1169,1.25,1.6,31.0,31.0,40.2673,63.0968,1956,1.339,over_band,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,337,109,2
3,2,111004,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Threat,1375,1100,1.25,1.6,46.0,46.0,44.0931,78.913,3630,2.64,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",228,281,53,1
3,2,111005,elite_orbit,4,plague_court,Plague Court,Spiteful Bloom,1215,972,1.25,1.6,30.0,30.0,40.2711,62.1333,1864,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,281,53,2
3,2,111006,woven_boss_approach,3,plague_court,Plague Court,Bitter Hexbearer,1734,1387,1.25,1.6,45.0,45.0,39.2907,60.6222,2728,1.573,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.22,""suppress"":0.45}",228,344,116,2
3,2,111007,split_spill_rejoin,4,plague_court,Plague Court,Hexed Enemy,2360,1888,1.25,1.6,56.0,56.0,41.8954,64.6429,3620,1.534,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,424,196,2
3,2,111008,hourglass_detour,4,plague_court,Plague Court,Bitter Bloom,1474,1179,1.25,1.6,32.0,32.0,45.5086,70.25,2248,1.525,over_band,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.18,""suppress"":0.45}",228,312,84,2
3,2,111009,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Monster,1834,1467,1.25,1.6,32.0,32.0,47.8432,75.0313,2401,1.309,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,370,142,2
3,2,111010,five_way_market,3,apex_bulwark,Apex Bulwark,Shielded Threat,1330,1064,1.25,1.6,46.0,46.0,41.9736,75.1739,3458,2.6,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,269,41,1
3,2,111011,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Guard,851,681,1.25,1.6,31.0,31.0,39.599,70.8387,2196,2.58,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":7.0}",228,206,-22,1
3,2,111012,braided_sideboard,4,void_regent,Void Regent,Nullifying Monster,2000,1600,1.25,1.6,38.0,38.0,50.0396,88.7368,3372,1.686,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.35,""suppress"":0.3}",228,351,123,0
3,2,111013,five_way_market,3,apex_bulwark,Apex Bulwark,Shielded Threat,994,795,1.25,1.6,34.0,34.0,43.0912,77.1765,2624,2.64,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",228,233,5,1
3,2,111014,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Enemy,2199,1759,1.25,1.6,38.0,38.0,48.9749,76.7895,2918,1.327,over_band,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,434,206,2
3,2,111015,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Enemy,926,741,1.25,1.6,31.0,31.0,43.0806,77.0645,2389,2.58,over_band,aegis;fortified,block;armor,"{""armor"":120.0,""block"":7.0}",228,216,-12,1
3,2,111016,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Monster,2785,2228,1.25,1.6,49.0,49.0,47.4713,74.4082,3646,1.309,over_band,devious;arcane,cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,489,261,2
