contract_number,completed_contract_count,seed,template_id,node_id,node_type,node_depth,node_lane,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,raw_difficulty_id,scale_raw_difficulty_id,scale_monster_difficulty_id,scale_content_difficulty_id,depth_bonus,node_level_bonus,completed_contract_pressure_bonus,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
1,0,91013,hourglass_detour,captain_exit,captain,3,1,Warded Threat,545,545,1.0,1.0,26.0,26.0,24.6206,30.3462,789,1.448,slightly_over,3,3,3,2,1,0,0,warded,poison_resistance;absorb,"{""absorb"":6.0,""poison_resistance"":0.34}",154,121,-33,0
1,0,91013,hourglass_detour,elite_exit,elite,3,2,Braced Threat,712,712,1.0,1.0,35.0,35.0,38.6758,53.7143,1880,2.64,over_band,4,4,4,2,1,1,0,aegis;fortified,block;armor,"{""armor"":120.0,""block"":10.0}",245,198,-47,1
1,0,91013,hourglass_detour,captain,captain,1,1,Devious Enemy,368,368,1.0,1.0,33.0,33.0,14.2224,14.3333,473,1.285,in_band,2,2,2,2,0,0,0,devious,slow;cleanse_threshold,"{""cleanse_threshold"":5.0,""slow"":0.25}",118,130,12,2
1,0,91013,hourglass_detour,weird,fight,1,2,Bitter Seer,299,299,1.0,1.0,24.0,24.0,16.0752,17.2917,415,1.387,in_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.45}",118,127,9,2
1,0,91014,elite_orbit,main,fight,1,0,Arcane Threat,331,331,1.0,1.0,24.0,24.0,15.1038,16.875,405,1.225,in_band,2,2,2,2,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":2.0,""stun_duration_ms"":378.0}",118,130,12,2
1,0,91014,elite_orbit,merge_a,fight,2,0,Resistant Monster,437,437,1.0,1.0,27.0,27.0,19.4979,21.8519,590,1.35,in_band,2,2,2,2,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.35}",118,81,-37,0
1,0,91014,elite_orbit,boss,boss,4,1,Arcane Enemy,833,833,1.0,1.0,36.0,36.0,24.6985,30.9722,1115,1.339,slightly_over,3,3,3,2,0,1,0,devious;arcane,slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":3.0,""slow"":0.25}",228,258,30,2
1,0,91014,elite_orbit,elite_orbit,elite,2,1,Hollow Threat,817,817,1.0,1.0,35.0,35.0,25.0279,34.4571,1206,1.476,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance,"{""absorb"":7.0,""poison_resistance"":0.35}",185,159,-26,0
1,0,91014,elite_orbit,merge_b,captain,3,2,Bitter Bloom,382,382,1.0,1.0,19.0,19.0,24.4994,26.3158,500,1.31,in_band,3,3,3,2,1,0,0,spiteful,cleanse_threshold;poison_resistance,"{""cleanse_threshold"":5.0,""poison_resistance"":0.25}",154,134,-20,1
1,0,91014,elite_orbit,captain,captain,1,1,Nullifying Keeper,451,451,1.0,1.0,34.0,34.0,15.1862,17.8529,607,1.346,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":6.0,""suppress"":0.34}",118,132,14,1
1,0,91014,elite_orbit,alternate,fight,1,2,Nullifying Keeper,369,369,1.0,1.0,24.0,24.0,16.9027,19.875,477,1.293,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":5.0,""suppress"":0.29}",118,115,-3,1
1,0,91015,five_way_market,armor_path,fight,1,0,Nimble Enemy,219,219,1.0,1.0,19.0,19.0,18.2224,18.3684,349,1.594,in_band,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.64,""dodge_chance"":0.15}",118,122,4,2
1,0,91015,five_way_market,left_merge,captain,2,1,Nullifying Acolyte,408,408,1.0,1.0,28.0,28.0,15.6772,18.4286,516,1.265,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":5.0,""suppress"":0.25}",118,117,-1,0
1,0,91015,five_way_market,boss,boss,3,2,Nullifying Threat,776,776,1.0,1.0,31.0,31.0,29.7938,42.2903,1311,1.69,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":7.0,""poison_resistance"":0.34,""suppress"":0.32}",228,199,-29,0
1,0,91015,five_way_market,poison_path,fight,1,1,Fortified Enemy,301,301,1.0,1.0,33.0,33.0,19.6386,23.9394,790,2.626,slightly_over,2,2,2,2,0,0,0,fortified,armor;crit_negation,"{""armor"":104.0,""crit_negation"":0.63}",118,152,34,2
1,0,91015,five_way_market,evasion_path,captain,1,2,Nimble Monster,154,154,1.0,1.0,15.0,18.0,14.1903,17.2,258,1.676,slightly_over,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.73,""dodge_chance"":0.17}",118,124,6,2
1,0,91015,five_way_market,center_merge,fight,2,3,Bulwark Gatekeeper,316,316,1.0,1.0,18.0,18.0,19.198,23.2222,418,1.324,slightly_over,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":6.0,""crit_negation"":0.34}",118,103,-15,1
1,0,91015,five_way_market,warded_path,captain,1,3,Dimming Vessel,250,250,1.0,1.0,13.0,18.0,15.1033,24.6154,320,1.28,over_band,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":7.0,""suppress"":0.22}",118,100,-18,0
1,0,91015,five_way_market,elite_prize,elite,1,4,Spiteful Monster,580,580,1.0,1.0,23.0,23.0,28.7375,34.3913,791,1.363,slightly_over,3,3,3,2,0,1,0,spiteful;hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":4.0,""suppress"":0.45}",185,173,-12,2
1,0,91016,woven_boss_approach,entry_a,fight,1,0,Nimble Monster,180,180,1.0,1.0,11.0,18.0,16.1357,26.5455,292,1.622,over_band,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.64,""dodge_chance"":0.17}",118,121,3,2
1,0,91016,woven_boss_approach,prep_d,captain,2,0,Armored Threat,140,140,1.0,1.0,15.0,18.0,16.5758,22.3333,335,2.392,over_band,2,2,2,2,0,0,0,armored,armor,"{""armor"":116.0}",118,77,-41,1
1,0,91016,woven_boss_approach,boss,boss,3,1,Withering Monster,991,991,1.0,1.0,49.0,49.0,25.5734,31.5714,1547,1.561,slightly_over,3,3,3,2,0,1,0,spiteful;hexed,cleanse_threshold;slow;suppress,"{""cleanse_threshold"":4.0,""slow"":0.22,""suppress"":0.45}",228,256,28,2
1,0,91016,woven_boss_approach,prep_e,fight,2,1,Resistant Threat,357,357,1.0,1.0,27.0,27.0,15.9172,17.8519,482,1.35,in_band,2,2,2,2,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.35}",118,71,-47,0
1,0,91016,woven_boss_approach,entry_b,captain,1,1,Bulwark Sentinel,298,298,1.0,1.0,14.0,18.0,18.7826,29.2143,409,1.372,over_band,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":6.0,""crit_negation"":0.42}",118,107,-11,1
1,0,91016,woven_boss_approach,prep_f,elite,2,2,Nullifying Vessel,515,515,1.0,1.0,21.0,21.0,25.9775,35.7619,751,1.458,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance,"{""absorb"":6.0,""poison_resistance"":0.35}",185,118,-67,0
1,0,91016,woven_boss_approach,entry_c,fight,1,2,Fortified Threat,133,133,1.0,1.0,19.0,19.0,14.2035,17.3158,329,2.476,slightly_over,2,2,2,2,0,0,0,fortified,armor;block,"{""armor"":118.0,""block"":3.0}",118,105,-13,1
1,0,91016,woven_boss_approach,prep_g,captain,2,3,Warded Threat,620,620,1.0,1.0,34.0,34.0,19.7279,24.2941,826,1.332,slightly_over,2,2,2,2,0,0,0,warded,poison_resistance;absorb,"{""absorb"":4.0,""poison_resistance"":0.26}",118,121,3,0
1,0,91017,split_spill_rejoin,safe_start,fight,1,0,Hexed Threat,242,242,1.0,1.0,12.0,18.0,17.6684,27.0,324,1.34,over_band,2,2,2,2,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.4}",118,121,3,2
1,0,91017,split_spill_rejoin,shared_gate_a,captain,2,0,Fortified Enemy,141,141,1.0,1.0,14.0,18.0,15.5842,24.5,343,2.436,over_band,2,2,2,2,0,0,0,fortified,armor;block,"{""armor"":113.0,""block"":4.0}",118,107,-11,1
1,0,91017,split_spill_rejoin,final_gate,captain,3,1,Nimble Threat,273,273,1.0,1.0,20.0,20.0,24.3552,24.5,490,1.796,in_band,3,3,3,2,1,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.79,""dodge_chance"":0.23}",154,152,-2,2
1,0,91017,split_spill_rejoin,boss,boss,4,1,Hollow Vessel,726,726,1.0,1.0,31.0,31.0,28.9329,41.0323,1272,1.752,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":6.0,""poison_resistance"":0.35,""suppress"":0.42}",228,199,-29,1
1,0,91017,split_spill_rejoin,odd_matchup,fight,1,1,Fortified Monster,121,121,1.0,1.0,15.0,18.0,14.8349,21.7333,326,2.698,over_band,2,2,2,2,0,0,0,fortified,armor;crit_negation,"{""armor"":118.0,""crit_negation"":0.47}",118,123,5,2
1,0,91017,split_spill_rejoin,captain_start,captain,1,2,Arcane Threat,239,239,1.0,1.0,16.0,18.0,14.4523,18.1875,291,1.2175,slightly_over,2,2,2,2,0,0,0,arcane,interrupt_skip_count;stun_duration_ms,"{""interrupt_skip_count"":1.0,""stun_duration_ms"":399.0}",118,102,-16,2
1,0,91017,split_spill_rejoin,recovery,fight,2,2,Arcane Monster,244,244,1.0,1.0,18.0,18.0,15.3181,17.1111,308,1.2635,in_band,2,2,2,2,0,0,0,arcane,interrupt_skip_count;stun_duration_ms,"{""interrupt_skip_count"":1.0,""stun_duration_ms"":491.0}",118,108,-10,2
1,0,91017,split_spill_rejoin,long_start,fight,1,3,Withering Seer,379,379,1.0,1.0,28.0,28.0,16.8824,18.1786,509,1.342,in_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;poison_resistance,"{""cleanse_threshold"":6.0,""poison_resistance"":0.27}",118,129,11,1
1,0,91018,woven_boss_approach,entry_a,fight,1,0,Devious Threat,220,220,1.0,1.0,19.0,19.0,14.9079,15.0,285,1.297,in_band,2,2,2,2,0,0,0,devious,slow;cleanse_threshold,"{""cleanse_threshold"":6.0,""slow"":0.25}",118,107,-11,2
1,0,91018,woven_boss_approach,prep_d,captain,2,0,Arcane Threat,227,227,1.0,1.0,14.0,18.0,14.5641,21.0,294,1.2935,over_band,2,2,2,2,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":1.0,""stun_duration_ms"":551.0}",118,109,-9,2
1,0,91018,woven_boss_approach,boss,boss,3,1,Spiteful Threat,1242,1242,1.0,1.0,50.0,50.0,32.0186,39.52,1976,1.591,slightly_over,3,3,3,2,0,1,0,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":5.0,""slow"":0.24,""suppress"":0.45}",228,284,56,2
1,0,91018,woven_boss_approach,prep_e,fight,2,1,Bitter Hexbearer,315,315,1.0,1.0,16.0,18.0,19.8716,24.0625,385,1.222,slightly_over,2,2,2,2,0,0,0,spiteful,cleanse_threshold;slow,"{""cleanse_threshold"":5.0,""slow"":0.18}",118,116,-2,1
1,0,91018,woven_boss_approach,entry_b,captain,1,1,Warded Enemy,363,363,1.0,1.0,33.0,33.0,14.0846,17.3636,573,1.579,slightly_over,2,2,2,2,0,0,0,warded,poison_resistance;suppress,"{""poison_resistance"":0.32,""suppress"":0.37}",118,109,-9,1
1,0,91018,woven_boss_approach,prep_f,elite,2,2,Arcane Threat,793,793,1.0,1.0,28.0,28.0,25.5264,31.0357,869,1.096,slightly_over,3,3,3,2,0,1,0,arcane;devious,cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":2.0}",185,200,15,2
1,0,91018,woven_boss_approach,entry_c,fight,1,2,Hexed Monster,248,248,1.0,1.0,11.0,18.0,18.0372,30.0909,331,1.333,over_band,2,2,2,2,0,0,0,hexed,suppress;cleanse_threshold,"{""cleanse_threshold"":5.0,""suppress"":0.39}",118,121,3,2
1,0,91018,woven_boss_approach,prep_g,captain,2,3,Dimming Keeper,283,283,1.0,1.0,15.0,18.0,16.722,23.6,354,1.251,over_band,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":5.0,""suppress"":0.23}",118,99,-19,0
1,0,91019,woven_boss_approach,entry_a,fight,1,0,Warded Enemy,301,301,1.0,1.0,18.0,18.0,18.0949,22.2778,401,1.332,slightly_over,2,2,2,2,0,0,0,warded,poison_resistance;absorb,"{""absorb"":4.0,""poison_resistance"":0.26}",118,81,-37,0
1,0,91019,woven_boss_approach,prep_d,captain,2,0,Nullifying Keeper,327,327,1.0,1.0,12.0,18.0,19.5705,34.5,414,1.265,over_band,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":5.0,""suppress"":0.25}",118,107,-11,0
1,0,91019,woven_boss_approach,boss,boss,3,1,Devious Threat,893,893,1.0,1.0,31.0,31.0,30.3346,38.0645,1180,1.321,slightly_over,3,3,3,2,0,1,0,devious;arcane,cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":5.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,248,20,2
1,0,91019,woven_boss_approach,prep_e,fight,2,1,Withering Bloom,471,471,1.0,1.0,32.0,32.0,17.7246,19.0625,610,1.296,in_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.32}",118,139,21,2
1,0,91019,woven_boss_approach,entry_b,captain,1,1,Hexed Threat,407,407,1.0,1.0,27.0,27.0,19.7919,20.1852,545,1.338,in_band,2,2,2,2,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.38}",118,136,18,2
1,0,91019,woven_boss_approach,prep_f,elite,2,2,Bulwark Monster,281,281,1.0,1.0,21.0,21.0,25.2001,35.0476,736,2.62,over_band,3,3,3,2,0,1,0,aegis;fortified,block;armor,"{""armor"":120.0,""block"":9.0}",185,141,-44,1
1,0,91019,woven_boss_approach,entry_c,fight,1,2,Bitter Seer,364,364,1.0,1.0,29.0,29.0,15.8609,17.069,495,1.359,in_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.41}",118,133,15,2
1,0,91019,woven_boss_approach,prep_g,captain,2,3,Devious Monster,284,284,1.0,1.0,20.0,20.0,18.0781,18.25,365,1.285,in_band,2,2,2,2,0,0,0,devious,slow;cleanse_threshold,"{""cleanse_threshold"":5.0,""slow"":0.25}",118,120,2,2
1,0,91020,five_way_market,armor_path,fight,1,0,Armored Threat,194,194,1.0,1.0,22.0,22.0,17.2882,19.4091,427,2.2,in_band,2,2,2,2,0,0,0,armored,armor,"{""armor"":100.0}",118,76,-42,1
1,0,91020,five_way_market,left_merge,captain,2,1,Dimming Keeper,398,398,1.0,1.0,23.0,23.0,18.9802,22.3043,513,1.29,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":6.0,""suppress"":0.26}",118,119,1,0
1,0,91020,five_way_market,boss,boss,3,2,Braced Threat,720,720,1.0,1.0,48.0,48.0,27.2331,39.0,1872,2.6,over_band,3,3,3,2,0,1,0,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",228,193,-35,1
1,0,91020,five_way_market,poison_path,fight,1,1,Armored Monster,238,238,1.0,1.0,23.0,23.0,18.2215,20.3913,469,1.972,in_band,2,2,2,2,0,0,0,armored,armor,"{""armor"":81.0}",118,74,-44,1
1,0,91020,five_way_market,evasion_path,captain,1,2,Shielded Guard,328,328,1.0,1.0,27.0,27.0,14.2737,17.2593,466,1.422,slightly_over,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":10.0,""crit_negation"":0.37}",118,119,1,2
1,0,91020,five_way_market,center_merge,fight,2,3,Withering Hexbearer,276,276,1.0,1.0,13.0,18.0,19.4984,29.0769,378,1.368,over_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.44}",118,129,11,2
1,0,91020,five_way_market,warded_path,captain,1,3,Hexed Enemy,259,259,1.0,1.0,13.0,18.0,19.4193,27.3846,356,1.375,over_band,2,2,2,2,0,0,0,hexed,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.45}",118,127,9,2
1,0,91020,five_way_market,elite_prize,elite,1,4,Nullifying Keeper,435,435,1.0,1.0,19.0,19.0,24.5719,33.7895,642,1.476,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance,"{""absorb"":7.0,""poison_resistance"":0.35}",185,111,-74,0
1,0,91021,split_spill_rejoin,safe_start,fight,1,0,Warded Enemy,253,253,1.0,1.0,21.0,21.0,14.0734,17.3333,364,1.438,slightly_over,2,2,2,2,0,0,0,warded,poison_resistance;absorb,"{""absorb"":6.0,""poison_resistance"":0.33}",118,85,-33,0
1,0,91021,split_spill_rejoin,shared_gate_a,captain,2,0,Arcane Monster,336,336,1.0,1.0,23.0,23.0,15.6239,17.5217,403,1.1985,in_band,2,2,2,2,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":1.0,""stun_duration_ms"":361.0}",118,112,-6,2
1,0,91021,split_spill_rejoin,final_gate,captain,3,1,Arcane Threat,429,429,1.0,1.0,21.0,21.0,25.4804,28.5238,599,1.397,in_band,3,3,3,2,1,0,0,arcane,interrupt_skip_count;stun_duration_ms,"{""interrupt_skip_count"":2.0,""stun_duration_ms"":722.0}",154,163,9,2
1,0,91021,split_spill_rejoin,boss,boss,4,1,Hexed Threat,647,647,1.0,1.0,30.0,30.0,26.7944,33.0667,992,1.534,slightly_over,3,3,3,2,0,1,0,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.19,""suppress"":0.45}",228,210,-18,2
1,0,91021,split_spill_rejoin,odd_matchup,fight,1,1,Devious Monster,197,197,1.0,1.0,12.0,18.0,14.0877,21.3333,256,1.297,over_band,2,2,2,2,0,0,0,devious,slow;cleanse_threshold,"{""cleanse_threshold"":6.0,""slow"":0.25}",118,104,-14,2
1,0,91021,split_spill_rejoin,captain_start,captain,1,2,Bitter Seer,263,263,1.0,1.0,11.0,18.0,17.9844,31.6364,348,1.324,over_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.36}",118,116,-2,2
1,0,91021,split_spill_rejoin,recovery,fight,2,2,Spiteful Bloom,199,199,1.0,1.0,16.0,18.0,14.1726,17.1875,275,1.38,slightly_over,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.44}",118,114,-4,2
1,0,91021,split_spill_rejoin,long_start,fight,1,3,Shielded Guard,516,516,1.0,1.0,31.0,31.0,19.9078,24.0968,747,1.448,slightly_over,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":8.0,""crit_negation"":0.48}",118,145,27,1
1,0,91022,hourglass_detour,safe,fight,1,0,Dimming Keeper,234,234,1.0,1.0,16.0,18.0,14.0544,18.625,298,1.272,over_band,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":5.0,""suppress"":0.26}",118,95,-23,0
1,0,91022,hourglass_detour,pinch_point,captain,2,1,Nimble Enemy,311,311,1.0,1.0,34.0,34.0,14.911,15.0294,511,1.644,in_band,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.63,""dodge_chance"":0.19}",118,139,21,2
1,0,91022,hourglass_detour,low_exit,fight,3,0,Bitter Seer,398,398,1.0,1.0,23.0,23.0,22.1185,23.7826,547,1.375,in_band,3,3,3,2,1,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":5.0,""suppress"":0.45}",154,145,-9,2
1,0,91022,hourglass_detour,boss,boss,4,1,Hexed Hexbearer,911,911,1.0,1.0,48.0,48.0,24.4149,30.1458,1447,1.588,slightly_over,3,3,3,2,0,1,0,spiteful;hexed,cleanse_threshold;suppress;slow,"{""cleanse_threshold"":4.0,""slow"":0.25,""suppress"":0.45}",228,249,21,2
1,0,91022,hourglass_detour,captain_exit,captain,3,1,Warded Enemy,419,419,1.0,1.0,16.0,18.0,27.8599,38.625,618,1.476,over_band,3,3,3,2,1,0,0,warded,poison_resistance;absorb,"{""absorb"":7.0,""poison_resistance"":0.35}",154,109,-45,0
1,0,91022,hourglass_detour,elite_exit,elite,3,2,Hexed Monster,1357,1357,1.0,1.0,34.0,34.0,36.7914,47.3235,1609,1.186,over_band,4,4,4,2,1,1,0,warded;hexed,cleanse_threshold;absorb,"{""absorb"":7.0,""cleanse_threshold"":5.0}",245,250,5,0
1,0,91022,hourglass_detour,captain,captain,1,1,Warded Enemy,515,515,1.0,1.0,30.0,30.0,19.8698,24.4667,734,1.426,slightly_over,2,2,2,2,0,0,0,warded,poison_resistance;absorb,"{""absorb"":7.0,""poison_resistance"":0.3}",118,118,0,0
1,0,91022,hourglass_detour,weird,fight,1,2,Arcane Enemy,303,303,1.0,1.0,18.0,18.0,19.0928,21.3889,385,1.2705,in_band,2,2,2,2,0,0,0,arcane,interrupt_skip_count;stun_duration_ms,"{""interrupt_skip_count"":2.0,""stun_duration_ms"":469.0}",118,132,14,2
1,0,91023,split_spill_rejoin,safe_start,fight,1,0,Nimble Enemy,161,161,1.0,1.0,14.0,18.0,14.8726,19.2857,270,1.678,slightly_over,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.71,""dodge_chance"":0.18}",118,125,7,2
1,0,91023,split_spill_rejoin,shared_gate_a,captain,2,0,Fortified Monster,198,198,1.0,1.0,31.0,31.0,14.3536,17.5161,543,2.74,slightly_over,2,2,2,2,0,0,0,fortified,armor;crit_negation,"{""armor"":114.0,""crit_negation"":0.62}",118,143,25,2
1,0,91023,split_spill_rejoin,final_gate,captain,3,1,Devious Threat,381,381,1.0,1.0,13.0,18.0,26.7445,37.3077,485,1.273,over_band,3,3,3,2,1,0,0,devious,slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""slow"":0.25}",154,137,-17,1
1,0,91023,split_spill_rejoin,boss,boss,4,1,Shielded Sentinel,984,984,1.0,1.0,56.0,56.0,32.1512,46.0357,2578,2.62,over_band,3,3,3,2,0,1,0,aegis;fortified,block;armor,"{""armor"":120.0,""block"":9.0}",228,229,1,1
1,0,91023,split_spill_rejoin,odd_matchup,fight,1,1,Resistant Enemy,265,265,1.0,1.0,20.0,20.0,15.9536,17.9,358,1.35,in_band,2,2,2,2,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.35}",118,59,-59,0
1,0,91023,split_spill_rejoin,captain_start,captain,1,2,Spiteful Bloom,465,465,1.0,1.0,30.0,30.0,19.9884,21.5,645,1.387,in_band,2,2,2,2,0,0,0,spiteful,cleanse_threshold;suppress,"{""cleanse_threshold"":6.0,""suppress"":0.45}",118,148,30,2
1,0,91023,split_spill_rejoin,recovery,fight,2,2,Bulwark Sentinel,429,429,1.0,1.0,33.0,33.0,14.6524,17.7273,585,1.364,slightly_over,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":8.0,""crit_negation"":0.34}",118,123,5,1
1,0,91023,split_spill_rejoin,long_start,fight,1,3,Nimble Monster,189,189,1.0,1.0,19.0,19.0,16.1112,16.2632,309,1.636,in_band,2,2,2,2,0,0,0,nimble,dodge_chance;crit_negation,"{""crit_negation"":0.71,""dodge_chance"":0.15}",118,125,7,2
1,0,91024,five_way_market,armor_path,fight,1,0,Nullifying Keeper,432,432,1.0,1.0,32.0,32.0,15.518,18.25,584,1.353,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":6.0,""suppress"":0.35}",118,130,12,1
1,0,91024,five_way_market,left_merge,captain,2,1,Nullifying Acolyte,275,275,1.0,1.0,21.0,21.0,15.1966,17.9048,376,1.367,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":6.0,""suppress"":0.37}",118,112,-6,1
1,0,91024,five_way_market,boss,boss,3,2,Devious Monster,1011,1011,1.0,1.0,39.0,39.0,27.0692,33.9231,1323,1.309,slightly_over,3,3,3,2,0,1,0,devious;arcane,slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.25}",228,267,39,2
1,0,91024,five_way_market,poison_path,fight,1,1,Fortified Monster,154,154,1.0,1.0,14.0,18.0,16.8356,26.4286,370,2.404,over_band,2,2,2,2,0,0,0,fortified,armor;block,"{""armor"":107.0,""block"":6.0}",118,110,-8,1
1,0,91024,five_way_market,evasion_path,captain,1,2,Nullifying Keeper,356,356,1.0,1.0,20.0,20.0,19.2565,22.65,453,1.273,slightly_over,2,2,2,2,0,0,0,nullify,absorb;suppress,"{""absorb"":7.0,""suppress"":0.21}",118,113,-5,0
1,0,91024,five_way_market,center_merge,fight,2,3,Resistant Monster,222,222,1.0,1.0,12.0,18.0,14.85,25.0,300,1.35,over_band,2,2,2,2,0,0,0,resistant,poison_resistance,"{""poison_resistance"":0.35}",118,54,-64,0
1,0,91024,five_way_market,warded_path,captain,1,3,Armored Monster,253,253,1.0,1.0,29.0,29.0,17.973,20.1379,584,2.308,in_band,2,2,2,2,0,0,0,armored,armor,"{""armor"":109.0}",118,88,-30,1
1,0,91024,five_way_market,elite_prize,elite,1,4,Nimble Threat,756,756,1.0,1.0,34.0,34.0,29.3336,33.7647,1148,1.519,slightly_over,3,3,3,2,0,1,0,nimble;devious,dodge_chance;slow,"{""dodge_chance"":0.21,""slow"":0.25}",185,172,-13,1
1,0,91025,woven_boss_approach,entry_a,fight,1,0,Braced Guard,298,298,1.0,1.0,19.0,19.0,18.8759,22.7895,433,1.454,slightly_over,2,2,2,2,0,0,0,aegis,block;crit_negation,"{""block"":8.0,""crit_negation"":0.49}",118,118,0,1
1,0,91025,woven_boss_approach,prep_d,captain,2,0,Arcane Monster,263,263,1.0,1.0,18.0,18.0,16.3652,18.3333,330,1.2565,in_band,2,2,2,2,0,0,0,arcane,stun_duration_ms;interrupt_skip_count,"{""interrupt_skip_count"":1.0,""stun_duration_ms"":477.0}",118,110,-8,2
1,0,91025,woven_boss_approach,boss,boss,3,1,Warded Monster,883,883,1.0,1.0,38.0,38.0,28.5844,40.5526,1541,1.745,over_band,3,3,3,2,0,1,0,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":6.0,""poison_resistance"":0.35,""suppress"":0.41}",228,217,-11,1
1,0,91025,woven_boss_approach,prep_e,fight,2,1,Warded Monster,295,295,1.0,1.0,12.0,18.0,19.0806,35.3333,424,1.436,over_band,2,2,2,2,0,0,0,warded,poison_resistance;absorb,"{""absorb"":7.0,""poison_resistance"":0.31}",118,92,-26,0
1,0,91025,woven_boss_approach,entry_b,captain,1,1,Warded Enemy,216,216,1.0,1.0,14.0,18.0,14.9372,23.7143,332,1.535,over_band,2,2,2,2,0,0,0,warded,poison_resistance;suppress,"{""poison_resistance"":0.29,""suppress"":0.35}",118,88,-30,1
1,0,91025,woven_boss_approach,prep_f,elite,2,2,Shielded Gatekeeper,441,441,1.0,1.0,29.0,29.0,28.4786,39.5517,1147,2.6,over_band,3,3,3,2,0,1,0,aegis;fortified,block;armor,"{""armor"":120.0,""block"":8.0}",185,158,-27,1
